length,hla,hla_site,cdr_pos,pvalue,adj_p_value
12,A,95,108,0.07802825753749948,0.13991550846332854
12,A,95,109,2.332710759264164e-05,8.333032664841596e-05
12,A,95,113,0.00014669966166109806,0.00046918293811022753
12,A,95,114,0.1438203725306593,0.2321533751108768
12,A,95,115,0.4837880866867197,0.5992502265290774
12,A,95,116,0.4631921542649596,0.5802499924657052
12,A,97,107,0.05036260574107607,0.09621492120595072
12,A,97,108,0.8664254423363927,0.912294571842177
12,A,97,109,3.76998910345945e-06,1.469594185285858e-05
12,A,97,113,1.0767582817368233e-06,4.420643343529015e-06
12,A,97,114,0.08354019662476753,0.14831951809622884
12,A,97,115,0.12085719968039312,0.2021421374254519
12,A,97,116,0.9168315297168136,0.9481060991763641
12,A,99,107,0.9992147244678456,0.9999684695453924
12,A,99,108,0.9184690783779297,0.9490778345307535
12,A,99,109,0.04430242095446633,0.08608351567801868
12,A,99,113,0.2588579864005471,0.37116744730412976
12,A,99,114,0.981877465127263,0.9904456062311868
12,A,99,115,0.8899113713503446,0.9295489954191887
12,A,99,116,0.5829878981935392,0.6865474657031048
12,B,-10,107,0.0010825509096893237,0.002995021682616143
12,B,-10,108,0.18833897240863712,0.2897842696915353
12,B,-10,109,0.8372094960505984,0.8910703147910173
12,B,-10,113,0.0008852704329377235,0.0024915278575255054
12,B,-10,114,0.05933155881452281,0.11098276007604442
12,B,-10,115,0.02774822110595617,0.05685140756081328
12,B,-10,116,0.995770322513407,0.9983504097172707
12,B,-11,107,0.08654672451625181,0.15261673175661594
12,B,-11,108,0.0007663838041075212,0.002187648850659379
12,B,-11,109,0.006404104520987746,0.015350456160605576
12,B,-11,113,0.000812966855175066,0.0023050332368387276
12,B,-11,114,0.0001874385143126428,0.0005889294021371635
12,B,-11,115,0.13117867457576696,0.21571511100687601
12,B,-11,116,0.9753280187437335,0.9867174170017567
12,B,-16,107,0.0184251714015387,0.0397895725328942
12,B,-16,108,5.569898568999956e-14,3.778423201361895e-13
12,B,-16,109,7.790058480516412e-09,3.8182798956225765e-08
12,B,-16,113,3.516713608230415e-05,0.0001230540581829934
12,B,-16,114,9.13590677440822e-05,0.00030128594073746805
12,B,-16,115,0.19086341447222463,0.2925697236421556
12,B,-16,116,0.9067570884541287,0.941226538775232
12,B,-21,107,0.0006016875459686736,0.0017448750942736803
12,B,-21,108,0.014698162109968655,0.03255352542998066
12,B,-21,109,0.2941924571596271,0.40968718666736037
12,B,-21,113,1.291804191650838e-06,5.2647256845219935e-06
12,B,-21,114,0.02822403660062131,0.057686278313646075
12,B,-21,115,0.06861642929882805,0.12570879991223446
12,B,-21,116,0.9736087826482007,0.9857090153564529
12,B,-23,107,0.0006016875459686736,0.0017448750942736803
12,B,-23,108,0.014698162109968655,0.03255352542998066
12,B,-23,109,0.2941924571596271,0.40968718666736037
12,B,-23,113,1.291804191650838e-06,5.2647256845219935e-06
12,B,-23,114,0.02822403660062131,0.057686278313646075
12,B,-23,115,0.06861642929882805,0.12570879991223446
12,B,-23,116,0.9736087826482007,0.9857090153564529
12,B,-8,107,0.018469402713613556,0.039869638896735914
12,B,-8,108,0.0003131621290904585,0.0009513353959721048
12,B,-8,109,0.0035186236416977425,0.008889893412324214
12,B,-8,113,0.00026671233395280183,0.0008171786675382226
12,B,-8,114,7.281112480839633e-05,0.00024439975146529176
12,B,-8,115,0.008530837985044231,0.01994537984754383
12,B,-8,116,0.9880503443686448,0.9941881896168175
12,B,103,107,0.43470779530073,0.5531138239412549
12,B,103,108,0.006134343496477319,0.014748257664123066
12,B,103,109,0.011673686301025095,0.02643922448146973
12,B,103,113,0.1811585944209276,0.2809792808708534
12,B,103,114,0.09316346532496139,0.16239342701329065
12,B,103,115,0.4899999920326369,0.6055984286234257
12,B,103,116,0.02559922726058335,0.052998028645303716
12,B,109,107,0.8697223991037513,0.9148405209933743
12,B,109,108,0.8627053905829156,0.9094510436521881
12,B,109,109,0.8836249505705845,0.925167842568172
12,B,109,113,0.22080633452634704,0.3275995569232095
12,B,109,114,0.012240989864566003,0.027589513601392186
12,B,109,115,0.39627762967552455,0.514315417998701
12,B,109,116,0.539303654499889,0.6493037851578135
12,B,11,107,7.962429572771439e-05,0.000265192215059668
12,B,11,108,5.8437685814938805e-06,2.2302382558961578e-05
12,B,11,109,1.6255815448391787e-05,5.903885000550061e-05
12,B,11,113,0.00010128234110403499,0.0003316903868499398
12,B,11,114,0.6252125490137395,0.7214688156203778
12,B,11,115,0.6587610195150122,0.7491971263292746
12,B,11,116,0.47604090232765983,0.5923403099083789
12,B,113,107,0.192279226695558,0.2941411846990032
12,B,113,108,3.2076758365334997e-11,1.8429748155459538e-10
12,B,113,109,0.0010204068745285515,0.0028343505009337435
12,B,113,113,0.042119083566497295,0.08233494724688568
12,B,113,114,0.13575401840076212,0.2216944286427452
12,B,113,115,0.41590587399266105,0.5343634776533637
12,B,113,116,0.40245369595043656,0.5207542598662005
12,B,114,107,0.7166397713179438,0.7967112541467642
12,B,114,108,0.039297972460744915,0.07748347577893512
12,B,114,109,0.005349192262807874,0.013015749961536153
12,B,114,113,0.003520525699545885,0.008893892454601773
12,B,114,114,0.3852694150997742,0.5034524345534572
12,B,114,115,0.19806902073394048,0.300776180578967
12,B,114,116,0.8254850049310406,0.8814200612210176
12,B,116,107,0.00015160761315685515,0.00048354757899828104
12,B,116,108,5.2889792206027867e-23,5.636991625324928e-22
12,B,116,109,2.1543780220375083e-15,1.5761057684457392e-14
12,B,116,113,9.807850736459441e-15,6.917638519436962e-14
12,B,116,114,9.814364074775912e-05,0.00032247692313156845
12,B,116,115,0.08913580550826466,0.15641997615647857
12,B,116,116,0.04972456733927027,0.09518687911221445
12,B,12,107,0.00019209651457881253,0.000602884859317981
12,B,12,108,1.295033611804925e-05,4.768023843648105e-05
12,B,12,109,9.04225003187666e-06,3.38507237151416e-05
12,B,12,113,0.0001688150540005791,0.0005347569533207656
12,B,12,114,0.8318265450779974,0.8865264353266136
12,B,12,115,0.7192592253520491,0.7989857264078185
12,B,12,116,0.5659741699853125,0.6715519751188588
12,B,131,107,0.00693247854301417,0.01651888917279976
12,B,131,108,0.16576086427117215,0.26130807891104263
12,B,131,109,0.30481390897975685,0.4207141691442173
12,B,131,113,0.0001247112938525373,0.000402555514625384
12,B,131,114,0.27928443354231147,0.39331063632860525
12,B,131,115,0.6937587420698432,0.777541176042555
12,B,131,116,0.4512188861504475,0.5691049014510149
12,B,143,107,0.7688381788437093,0.8379981459614553
12,B,143,108,0.29721831397649506,0.4128073297465054
12,B,143,109,0.023436391694139712,0.049189232529661925
12,B,143,113,0.009449705178393249,0.021877033996183397
12,B,143,114,0.19701145592312008,0.29986555736550075
12,B,143,115,0.08240792940275336,0.1465801515138038
12,B,143,116,0.16786430335577524,0.263862530551337
12,B,145,107,0.46663181988886276,0.5836825978585605
12,B,145,108,0.8954297689107231,0.9334932406021833
12,B,145,109,0.6032683829757779,0.7031358887882346
12,B,145,113,0.9260235057736521,0.9542820370206749
12,B,145,114,0.531341612784684,0.6419974556414821
12,B,145,115,0.4088744082837387,0.5273698271823087
12,B,145,116,0.602924850820827,0.7029077286934504
12,B,147,107,0.7688381788437093,0.8379981459614553
12,B,147,108,0.29721831397649506,0.4128073297465054
12,B,147,109,0.023436391694139712,0.049189232529661925
12,B,147,113,0.009449705178393249,0.021877033996183397
12,B,147,114,0.19701145592312008,0.29986555736550075
12,B,147,115,0.08240792940275336,0.1465801515138038
12,B,147,116,0.16786430335577524,0.263862530551337
12,B,152,107,0.5547681298090466,0.6612124105446006
12,B,152,108,2.3015451314402867e-06,9.13665536647569e-06
12,B,152,109,8.461854047867914e-24,9.29969442893886e-23
12,B,152,113,1.7619572722894002e-11,1.0364892230992967e-10
12,B,152,114,1.8870350275095678e-15,1.3849524727717746e-14
12,B,152,115,0.03777013883241033,0.07487377742073087
12,B,152,116,0.17756855920567843,0.2766657379044909
12,B,156,107,5.3169044313863174e-08,2.4671711768558095e-07
12,B,156,108,2.989364713650941e-12,1.8428988599030275e-11
12,B,156,109,4.323579787555115e-25,5.054760087338879e-24
12,B,156,113,7.79139522750442e-12,4.692353459538979e-11
12,B,156,114,0.0008420627528375666,0.002381954339938532
12,B,156,115,0.11423668972654925,0.19298352627402543
12,B,156,116,0.7535962086353926,0.8256071715525771
12,B,158,107,0.00728670377505829,0.017280181066830436
12,B,158,108,0.040302158579026956,0.0792391064228434
12,B,158,109,0.00020958256467961458,0.0006542996696519568
12,B,158,113,0.00025632244196026457,0.0007877709027041336
12,B,158,114,0.004530709703948001,0.011192194746585504
12,B,158,115,0.03743373169258142,0.07427031512286843
12,B,158,116,0.3013488341920063,0.417058308746742
12,B,162,107,0.9572263501820912,0.9757537637142096
12,B,162,108,0.9733350226632398,0.9855829183598371
12,B,162,109,0.9465144671813863,0.9686266917305841
12,B,162,113,0.7906607822141767,0.8556150472902297
12,B,162,114,0.653744939630982,0.7450541835723894
12,B,162,115,0.40608584152799526,0.524406764854452
12,B,162,116,0.34750084556584876,0.46576414690005513
12,B,163,107,0.0134352464808152,0.030030966540076337
12,B,163,108,0.015306581073097337,0.03373211111347032
12,B,163,109,0.0003055020489376796,0.000929484228830813
12,B,163,113,2.988847590844231e-09,1.5019713903484897e-08
12,B,163,114,0.11144923934645007,0.18905113298782872
12,B,163,115,0.7886746069583993,0.8541292342025657
12,B,163,116,0.5707167989236779,0.675395169002877
12,B,166,107,0.9572263501820912,0.9757537637142096
12,B,166,108,0.9733350226632398,0.9855829183598371
12,B,166,109,0.9465144671813863,0.9686266917305841
12,B,166,113,0.7906607822141767,0.8556150472902297
12,B,166,114,0.653744939630982,0.7450541835723894
12,B,166,115,0.40608584152799526,0.524406764854452
12,B,166,116,0.34750084556584876,0.46576414690005513
12,B,167,107,0.0027933051781256525,0.007186395998022041
12,B,167,108,1.2234620138549621e-33,2.0133285118723713e-32
12,B,167,109,4.571555454440564e-18,3.8466787967597134e-17
12,B,167,113,2.24944908402929e-07,9.875457214159474e-07
12,B,167,114,0.008642110684365911,0.020185211574986105
12,B,167,115,0.09313709460038849,0.16235761829350664
12,B,167,116,0.28366505258000513,0.39811134778494495
12,B,171,107,0.06494593861965445,0.12001948163714232
12,B,171,108,0.2748338659331306,0.3887328783518819
12,B,171,109,0.13464538451252356,0.22018568697936083
12,B,171,113,0.7322968496423232,0.80885660829541
12,B,171,114,0.7607850891617464,0.8319127319273983
12,B,171,115,0.6695725608473486,0.7581812528534845
12,B,171,116,0.7007591072070005,0.783302964705497
12,B,177,107,0.0024916755162489226,0.00647435925039125
12,B,177,108,0.1415894540995298,0.22895595746781008
12,B,177,109,0.51015256746,0.6226333083381785
12,B,177,113,0.0002215267552361421,0.0006885023874251359
12,B,177,114,0.26995175315671854,0.38358014193635837
12,B,177,115,0.6174961385982156,0.7152901094069388
12,B,177,116,0.4104395838139288,0.5282904506840405
12,B,178,107,0.037109057648322355,0.0736943720922561
12,B,178,108,0.018233737022058764,0.03943118166844346
12,B,178,109,0.0027769830375959444,0.007150346342645379
12,B,178,113,0.0004926154854638235,0.00145000184099547
12,B,178,114,0.13329304739330364,0.2184437823751435
12,B,178,115,0.6105246944861369,0.708953734094022
12,B,178,116,0.5509919323035556,0.6580347751190441
12,B,180,107,0.0024916755162489226,0.00647435925039125
12,B,180,108,0.1415894540995298,0.22895595746781008
12,B,180,109,0.51015256746,0.6226333083381785
12,B,180,113,0.0002215267552361421,0.0006885023874251359
12,B,180,114,0.26995175315671854,0.38358014193635837
12,B,180,115,0.6174961385982156,0.7152901094069388
12,B,180,116,0.4104395838139288,0.5282904506840405
12,B,194,107,0.03249932995742225,0.0654875837273097
12,B,194,108,0.017235291085924462,0.03745808640719678
12,B,194,109,0.0030453328466405537,0.007788045998476761
12,B,194,113,0.021391264013562325,0.04532709274550094
12,B,194,114,0.059372651257223165,0.11102980695571468
12,B,194,115,0.39878975917317333,0.5167813707876929
12,B,194,116,0.5561425307056955,0.6626237397023769
12,B,199,107,0.0021881360989430216,0.005741332804346636
12,B,199,108,3.900527325830897e-37,7.530747837674898e-36
12,B,199,109,5.743806930819899e-19,5.057599908111326e-18
12,B,199,113,1.2380490535236099e-08,5.997573749116287e-08
12,B,199,114,0.007814757087492213,0.018413323110413826
12,B,199,115,0.1930564183301548,0.2951356351337858
12,B,199,116,0.3244867503696618,0.44195555440228684
12,B,211,107,0.9836855854077948,0.9914936300211341
12,B,211,108,0.9291502476853637,0.9564972796379488
12,B,211,109,0.29347727138785773,0.40889561816691916
12,B,211,113,0.9209189768394753,0.9505688079266341
12,B,211,114,0.16522470424453298,0.2606546013733119
12,B,211,115,0.9868616388578858,0.9935540462612376
12,B,211,116,0.478419100695634,0.5943438930429128
12,B,239,107,0.4757672325750234,0.5920526665865711
12,B,239,108,0.22969362364862947,0.3378703460850484
12,B,239,109,0.24043732985014277,0.34983846705504074
12,B,239,113,0.9006993253517128,0.9364288242825212
12,B,239,114,0.30127539213581855,0.417058308746742
12,B,239,115,0.5419889251450049,0.6503213286447855
12,B,239,116,0.09444638869826813,0.1643007423748829
12,B,24,107,8.983014467499588e-06,3.363348784632959e-05
12,B,24,108,1.4475956422398093e-18,1.2501554430502508e-17
12,B,24,109,2.813510191469198e-07,1.2226547174283553e-06
12,B,24,113,1.3901003350234631e-09,7.16923275337906e-09
12,B,24,114,0.006027648938493874,0.014519306538685745
12,B,24,115,0.4796495597150644,0.5956600130900283
12,B,24,116,0.9406968385179013,0.9645864527459967
12,B,245,107,0.8454682045650025,0.8968908378439217
12,B,245,108,0.9583902125431529,0.9766900037110338
12,B,245,109,0.799407277551816,0.8609001450558018
12,B,245,113,0.8514490559343695,0.9010993834805876
12,B,245,114,0.5668193429198707,0.6722684927095613
12,B,245,115,0.3182329091200012,0.4353104948241387
12,B,245,116,0.4381630103688449,0.5564153047284023
12,B,253,107,0.4757672325750234,0.5920526665865711
12,B,253,108,0.22969362364862947,0.3378703460850484
12,B,253,109,0.24043732985014277,0.34983846705504074
12,B,253,113,0.9006993253517128,0.9364288242825212
12,B,253,114,0.30127539213581855,0.417058308746742
12,B,253,115,0.5419889251450049,0.6503213286447855
12,B,253,116,0.09444638869826813,0.1643007423748829
12,B,267,107,0.4757672325750234,0.5920526665865711
12,B,267,108,0.22969362364862947,0.3378703460850484
12,B,267,109,0.24043732985014277,0.34983846705504074
12,B,267,113,0.9006993253517128,0.9364288242825212
12,B,267,114,0.30127539213581855,0.417058308746742
12,B,267,115,0.5419889251450049,0.6503213286447855
12,B,267,116,0.09444638869826813,0.1643007423748829
12,B,268,107,0.4757672325750234,0.5920526665865711
12,B,268,108,0.22969362364862947,0.3378703460850484
12,B,268,109,0.24043732985014277,0.34983846705504074
12,B,268,113,0.9006993253517128,0.9364288242825212
12,B,268,114,0.30127539213581855,0.417058308746742
12,B,268,115,0.5419889251450049,0.6503213286447855
12,B,268,116,0.09444638869826813,0.1643007423748829
12,B,270,107,0.4757672325750234,0.5920526665865711
12,B,270,108,0.22969362364862947,0.3378703460850484
12,B,270,109,0.24043732985014277,0.34983846705504074
12,B,270,113,0.9006993253517128,0.9364288242825212
12,B,270,114,0.30127539213581855,0.417058308746742
12,B,270,115,0.5419889251450049,0.6503213286447855
12,B,270,116,0.09444638869826813,0.1643007423748829
12,B,275,107,0.4757672325750234,0.5920526665865711
12,B,275,108,0.22969362364862947,0.3378703460850484
12,B,275,109,0.24043732985014277,0.34983846705504074
12,B,275,113,0.9006993253517128,0.9364288242825212
12,B,275,114,0.30127539213581855,0.417058308746742
12,B,275,115,0.5419889251450049,0.6503213286447855
12,B,275,116,0.09444638869826813,0.1643007423748829
12,B,282,107,0.000269604356499564,0.000825404106821742
12,B,282,108,1.9880402334439328e-08,9.47592829833156e-08
12,B,282,109,1.0665376395278933e-10,5.906129723165794e-10
12,B,282,113,4.952931416320361e-09,2.451824258327741e-08
12,B,282,114,0.009102506420121531,0.02115030487067012
12,B,282,115,0.19216637811453052,0.2939846957482192
12,B,282,116,0.19433890031763765,0.29662421316218623
12,B,295,107,0.4757672325750234,0.5920526665865711
12,B,295,108,0.22969362364862947,0.3378703460850484
12,B,295,109,0.24043732985014277,0.34983846705504074
12,B,295,113,0.9006993253517128,0.9364288242825212
12,B,295,114,0.30127539213581855,0.417058308746742
12,B,295,115,0.5419889251450049,0.6503213286447855
12,B,295,116,0.09444638869826813,0.1643007423748829
12,B,296,107,0.4757672325750234,0.5920526665865711
12,B,296,108,0.22969362364862947,0.3378703460850484
12,B,296,109,0.24043732985014277,0.34983846705504074
12,B,296,113,0.9006993253517128,0.9364288242825212
12,B,296,114,0.30127539213581855,0.417058308746742
12,B,296,115,0.5419889251450049,0.6503213286447855
12,B,296,116,0.09444638869826813,0.1643007423748829
12,B,298,107,0.4757672325750234,0.5920526665865711
12,B,298,108,0.22969362364862947,0.3378703460850484
12,B,298,109,0.24043732985014277,0.34983846705504074
12,B,298,113,0.9006993253517128,0.9364288242825212
12,B,298,114,0.30127539213581855,0.417058308746742
12,B,298,115,0.5419889251450049,0.6503213286447855
12,B,298,116,0.09444638869826813,0.1643007423748829
12,B,299,107,0.4757672325750234,0.5920526665865711
12,B,299,108,0.22969362364862947,0.3378703460850484
12,B,299,109,0.24043732985014277,0.34983846705504074
12,B,299,113,0.9006993253517128,0.9364288242825212
12,B,299,114,0.30127539213581855,0.417058308746742
12,B,299,115,0.5419889251450049,0.6503213286447855
12,B,299,116,0.09444638869826813,0.1643007423748829
12,B,30,107,0.10860016353407662,0.18484851882083178
12,B,30,108,0.9887067662968096,0.99459723809457
